"filename","LULC","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"Carbon_hmin","Croplands","mean",0.741525248806471,0.939931465785919,4.17143128454278,1.45939075575136,0.0138085208668125,0.935345150829819,0.967419627273609
"Carbon_hmin","Croplands","sd",0.14900476266133,0.0223697780748739,0.901255403708163,0.306516331427735,0.0419654101235473,0.0229177486338961,0.012180371818927
"Carbon_hmin","Croplands","q25",0.620668119615358,0.921563608427492,3.48170549747594,1.23586813015063,-0.0127432460543786,0.917285462671564,0.957812100304011
"Carbon_hmin","Croplands","med",0.737153609716311,0.942643788351503,3.78345815345571,1.37708801396633,0.014772295190844,0.929942058839817,0.967723010753852
"Carbon_hmin","Croplands","q75",0.866959206583141,0.960223898927129,4.74441130614673,1.6250786044764,0.0410009745066447,0.955432038114014,0.977215559890539
"Carbon_hmin","Croplands","q2.5",0.516396933388418,0.901610547363838,3.12109918334764,1.05441258885763,-0.059020404238429,0.896891264469015,0.948724027926969
"Carbon_hmin","Croplands","q97.5",0.994784757316864,0.976262072419708,6.2431180450702,1.98150472945498,0.0842040724221411,0.974225811615923,0.986716321789145
"Carbon_hmin","Evergreen Forest","mean",1.06608918616779,0.829651021078048,2.36279717378674,1.70885236897153,0.00540369631525574,0.803704319046557,0.898767264656912
"Carbon_hmin","Evergreen Forest","sd",0.170027088282672,0.0500715832287908,0.386748335417874,0.363146509963819,0.153981772628728,0.0681361522514018,0.0293097628856948
"Carbon_hmin","Evergreen Forest","q25",0.97175089387161,0.802540438478145,2.14229237930536,1.49260312764039,-0.0632022438056554,0.779607841879822,0.883581724779245
"Carbon_hmin","Evergreen Forest","med",1.04471786817909,0.835115202533338,2.36282079925537,1.63184675670528,-0.0131714145713987,0.818841247995309,0.906042162848839
"Carbon_hmin","Evergreen Forest","q75",1.19335545883819,0.858370218792405,2.57207880699986,1.83930223088096,0.0897875236070384,0.847124006199696,0.915798645470581
"Carbon_hmin","Evergreen Forest","q2.5",0.759807116343049,0.730976820008806,1.66746152337648,1.22085691503085,-0.315654890541456,0.636059246334612,0.838638467931946
"Carbon_hmin","Evergreen Forest","q97.5",1.31869900792113,0.903649405479155,3.21478365880049,2.47150964594789,0.300404706740215,0.902134048808374,0.948382540404134
"Carbon_hmin","Grasslands","mean",0.352723183889266,0.889440329478043,3.05130297166082,3.44030578524698,0.00710827622171768,0.87825614476292,0.939226068929884
"Carbon_hmin","Grasslands","sd",0.0746997527179724,0.0413071695617118,0.557484331356802,0.638819237424871,0.0440151111706872,0.0538661269785428,0.024149261862865
"Carbon_hmin","Grasslands","q25",0.311320000369462,0.871930846975736,2.681272709434,3.09112725524704,-0.019058340956604,0.859112659529791,0.930409825981942
"Carbon_hmin","Grasslands","med",0.332207804424647,0.908745301408487,3.17652279148172,3.39894043572001,0.00798101911223608,0.899989822351683,0.947438544224571
"Carbon_hmin","Grasslands","q75",0.387198884676904,0.921285591771821,3.47266050352302,3.82235661411376,0.0335712200364007,0.916335934208698,0.957191648201666
"Carbon_hmin","Grasslands","q2.5",0.260784994065512,0.804085733831499,2.08039675791533,2.25322407658241,-0.0902930306466963,0.766726990105868,0.886986401412099
"Carbon_hmin","Grasslands","q97.5",0.54502481547071,0.934180290826256,3.82147550565214,4.4708191015346,0.0909525948433195,0.930882428151568,0.964861266145819
"Carbon_hmin","Pasture","mean",0.570978939581423,0.975480132132116,6.70786272751851,2.58121559403166,-0.00210019905573608,0.972398262112821,0.986258478769495
"Carbon_hmin","Pasture","sd",0.108284744124619,0.0170146629985793,1.5350236410861,0.662104797397788,0.0862195637072515,0.0185917152957541,0.00919255623295422
"Carbon_hmin","Pasture","q25",0.514614987473519,0.973494240858656,5.90488925748421,2.09849422495215,-0.0646184019503938,0.970912121348779,0.984440726567659
"Carbon_hmin","Pasture","med",0.563917229744069,0.980697603341529,6.87976960014272,2.58448051191179,-0.00656104297314025,0.978574063138379,0.989189475325015
"Carbon_hmin","Pasture","q75",0.628191646897196,0.984899442821835,7.77078503292561,2.99265133031269,0.0537862509232347,0.983204168852918,0.991373811873014
"Carbon_hmin","Pasture","q2.5",0.39036705600762,0.945089498620815,3.94754670823292,1.45954644436394,-0.157006803750813,0.934838223823463,0.970487656585666
"Carbon_hmin","Pasture","q97.5",0.823225431933494,0.989722537365034,8.85621193017621,4.07631400396567,0.156225322108781,0.987070546068939,0.993302136489702
"Carbon_hmin","Shrublands","mean",0.599170609769893,0.862735109991432,3.35281030870652,3.94690992818079,-0.0378407357138723,0.828767925515299,0.913287316785996
"Carbon_hmin","Shrublands","sd",0.3322041577197,0.171804884831526,1.16583707006117,1.52353713613127,0.145630120746801,0.22039739788678,0.123615365471989
"Carbon_hmin","Shrublands","q25",0.390755066126577,0.858155136338782,2.41572662333544,2.95447145203468,-0.131853868789784,0.823447575939124,0.919680865640273
"Carbon_hmin","Shrublands","med",0.471257838347935,0.926566338892222,3.58670592287687,3.87611671578009,0.028968322253497,0.919894136032981,0.958868665238609
"Carbon_hmin","Shrublands","q75",0.661267262821093,0.951420160326512,4.20061231437058,4.9524589803316,0.0582859951285187,0.941609822775307,0.972895653563623
"Carbon_hmin","Shrublands","q2.5",0.33205782018361,0.299652297819773,1.12974935539631,1.25043354366897,-0.320975559208735,0.192758589655873,0.465101855835371
"Carbon_hmin","Shrublands","q97.5",1.35608212145158,0.961901616201705,5.05151640751216,6.93995741614268,0.141598759549666,0.959612910367211,0.979706607186315
"Carbon_hmin","Wetlands","mean",4.05795442017724,0.58509145926292,1.58731512158777,1.50306587062013,0.181760450248665,0.523798725216918,0.729448573050087
"Carbon_hmin","Wetlands","sd",0.988586965407142,0.163505586550543,0.315043335861256,0.46451230457097,0.829374800796327,0.282425128831378,0.140489540024509
"Carbon_hmin","Wetlands","q25",3.43362490006131,0.545236103974633,1.47177912186105,1.14906283783052,-0.298292055674378,0.524751383566072,0.699045050371975
"Carbon_hmin","Wetlands","med",4.02897181501629,0.618399238495357,1.60044841797535,1.44293266168486,0.0926867275351471,0.598078636338854,0.759620304147084
"Carbon_hmin","Wetlands","q75",4.41840207941264,0.669548738629999,1.71315729029939,1.76503653012334,0.50343356471831,0.649185386823689,0.806205854795331
"Carbon_hmin","Wetlands","q2.5",2.33380663806939,0.144403967627833,0.850701926567836,0.871080627984564,-1.1123827435023,-0.431684121109842,0.366261557387056
"Carbon_hmin","Wetlands","q97.5",6.2721286315103,0.797083614241161,2.16229855786258,2.49329985523037,2.00888659078155,0.779781535751486,0.879783870766446
